Image Name,LMV Count,HMV Count
MVI_39851_img00179.jpg,2,0
MVI_40244_img00691.jpg,1,0
MVI_40141_img00725.jpg,1,0
MVI_40992_img01299.jpg,3,0
MVI_20065_img00450.jpg,1,0
MVI_39771_img00070.jpg,7,1
MVI_39781_img00101.jpg,1,0
MVI_39811_img00086.jpg,5,0
MVI_20033_img00459.jpg,1,0
MVI_40981_img01460.jpg,1,0
MVI_41063_img00909.jpg,7,1
MVI_40171_img00283.jpg,1,0
MVI_41073_img01023.jpg,6,0
MVI_40162_img01339.jpg,1,1
MVI_40991_img00435.jpg,3,0
MVI_40751_img00540.jpg,0,1
MVI_40241_img01363.jpg,1,0
MVI_40871_img00862.jpg,1,1
MVI_63563_img00767.jpg,2,0
MVI_63544_img01121.jpg,6,0
MVI_20033_img00344.jpg,1,0
MVI_39931_img00476.jpg,3,0
MVI_40141_img00465.jpg,1,0
MVI_40162_img00769.jpg,1,0
MVI_40752_img00365.jpg,7,0
MVI_40131_img00177.jpg,1,1
MVI_40152_img01620.jpg,8,1
MVI_40162_img00616.jpg,10,0
MVI_40211_img01061.jpg,1,0
MVI_40201_img00117.jpg,2,0
MVI_20035_img00476.jpg,2,0
MVI_63563_img00380.jpg,7,0
MVI_20033_img00083.jpg,15,0
MVI_40752_img00831.jpg,5,0
MVI_40131_img00899.jpg,2,0
MVI_41063_img00329.jpg,1,0
MVI_41073_img00693.jpg,2,0
MVI_40241_img01862.jpg,3,0
MVI_40191_img02364.jpg,3,0
MVI_40962_img00425.jpg,1,0
MVI_63544_img00606.jpg,1,0
MVI_39821_img00514.jpg,2,0
MVI_40992_img01997.jpg,1,0
MVI_40172_img01600.jpg,1,0
MVI_40871_img00679.jpg,2,0
MVI_40152_img01426.jpg,3,0
MVI_63552_img00132.jpg,2,0
MVI_39851_img00481.jpg,1,0
MVI_63562_img01100.jpg,1,0
MVI_40204_img01165.jpg,17,0
MVI_63521_img01837.jpg,1,0
MVI_63553_img00163.jpg,2,0
MVI_39861_img00277.jpg,1,0
MVI_39861_img00583.jpg,1,0
MVI_40131_img01215.jpg,2,0
MVI_40752_img01890.jpg,1,0
MVI_40992_img00469.jpg,1,0
MVI_20034_img00638.jpg,1,0
MVI_40161_img01222.jpg,1,0
MVI_63554_img00641.jpg,1,0
MVI_41073_img01397.jpg,6,0
MVI_63521_img01093.jpg,1,0
MVI_40991_img00800.jpg,2,0
MVI_63554_img00313.jpg,1,0
MVI_20052_img00364.jpg,19,1
MVI_40181_img01623.jpg,1,0
MVI_40244_img01236.jpg,12,0
MVI_63553_img00669.jpg,2,0
MVI_39761_img00696.jpg,7,1
MVI_39861_img00298.jpg,2,0
MVI_63562_img00693.jpg,3,0
MVI_20061_img00119.jpg,1,0
MVI_40162_img00586.jpg,7,0
MVI_40752_img01656.jpg,2,0
MVI_40732_img01910.jpg,1,0
MVI_40191_img02085.jpg,22,1
MVI_40162_img01212.jpg,2,0
MVI_39781_img00704.jpg,1,0
MVI_20035_img00791.jpg,3,0
MVI_20064_img00713.jpg,2,0
MVI_20064_img00436.jpg,4,0
MVI_63521_img01742.jpg,5,1
MVI_40131_img01336.jpg,2,0
MVI_63554_img01309.jpg,2,0
MVI_40211_img01661.jpg,1,0
MVI_40161_img00468.jpg,8,1
MVI_40871_img00746.jpg,3,0
MVI_20063_img00798.jpg,3,0
MVI_39781_img00021.jpg,1,0
MVI_40181_img01016.jpg,1,0
MVI_39761_img00630.jpg,9,1
MVI_40213_img00961.jpg,1,0
MVI_20052_img00620.jpg,1,0
MVI_63521_img00120.jpg,1,0
MVI_39761_img00943.jpg,6,1
MVI_40243_img00466.jpg,1,0
MVI_20061_img00605.jpg,3,0
MVI_63544_img00505.jpg,7,1
MVI_40992_img02042.jpg,1,0
MVI_40204_img00178.jpg,1,0
MVI_40191_img01365.jpg,1,0
MVI_40243_img00354.jpg,1,0
MVI_20035_img00380.jpg,2,0
MVI_40191_img00422.jpg,2,1
MVI_63553_img00363.jpg,2,0
MVI_39861_img00361.jpg,3,0
MVI_20051_img00090.jpg,2,0
MVI_40963_img00224.jpg,1,0
MVI_40141_img00151.jpg,2,0
MVI_39801_img00414.jpg,10,0
MVI_63552_img00557.jpg,3,0
MVI_63562_img01083.jpg,2,0
MVI_40871_img00162.jpg,1,0
MVI_40991_img01785.jpg,1,0
MVI_40213_img00322.jpg,2,0
MVI_40181_img00507.jpg,1,0
MVI_40172_img02341.jpg,1,0
MVI_40871_img00113.jpg,1,0
MVI_39821_img00698.jpg,1,0
MVI_63552_img00358.jpg,5,0
MVI_40201_img00323.jpg,1,0
MVI_40191_img01739.jpg,17,0
MVI_40152_img00973.jpg,10,0
MVI_40992_img01722.jpg,0,0
MVI_40191_img00788.jpg,2,0
MVI_41073_img00827.jpg,1,0
MVI_63521_img01164.jpg,2,0
MVI_63521_img00462.jpg,1,1
MVI_40172_img02082.jpg,1,0
MVI_20011_img00438.jpg,20,0
MVI_63525_img00039.jpg,2,0
MVI_63562_img01154.jpg,1,0
MVI_40152_img00340.jpg,2,0
MVI_40161_img00658.jpg,2,0
MVI_40243_img00985.jpg,1,0
MVI_40141_img00140.jpg,15,0
MVI_40172_img02296.jpg,7,0
MVI_20051_img00811.jpg,1,0
MVI_39851_img01231.jpg,3,1
MVI_40171_img00536.jpg,3,3
MVI_20032_img00174.jpg,13,0
MVI_20064_img00671.jpg,16,1
MVI_40192_img01532.jpg,1,0
MVI_40732_img01364.jpg,2,0
MVI_39761_img00328.jpg,1,0
MVI_40992_img01679.jpg,2,0
MVI_40751_img00251.jpg,1,0
MVI_40192_img01869.jpg,1,0
MVI_63544_img00903.jpg,4,0
MVI_40992_img01588.jpg,1,0
MVI_63544_img01055.jpg,7,0
MVI_40213_img00822.jpg,1,0
MVI_40131_img00612.jpg,1,1
MVI_20032_img00012.jpg,2,0
MVI_39781_img01325.jpg,3,3
MVI_40161_img00332.jpg,5,1
MVI_40141_img00542.jpg,17,0
MVI_63562_img00623.jpg,3,0
MVI_40192_img00241.jpg,2,0
MVI_20065_img00944.jpg,17,1
MVI_40191_img00232.jpg,1,0
MVI_39931_img00036.jpg,1,0
MVI_40213_img00478.jpg,3,0
MVI_20033_img00535.jpg,14,2
MVI_40732_img00249.jpg,3,0
MVI_20032_img00088.jpg,1,0
MVI_40963_img00883.jpg,8,0
MVI_63562_img01107.jpg,6,1
MVI_41063_img01324.jpg,9,0
MVI_40213_img01788.jpg,1,0
MVI_40192_img00046.jpg,20,1
MVI_40191_img01736.jpg,18,0
MVI_40171_img00452.jpg,1,0
MVI_40751_img01079.jpg,1,0
MVI_40211_img00211.jpg,3,0
MVI_20063_img00622.jpg,12,1
MVI_39851_img00710.jpg,3,0
MVI_40991_img00002.jpg,1,0
MVI_40752_img01689.jpg,1,0
MVI_40141_img01378.jpg,8,0
MVI_40192_img01449.jpg,20,0
MVI_40992_img01724.jpg,1,0
MVI_40161_img00177.jpg,9,2
MVI_40981_img00982.jpg,2,0
MVI_40204_img00544.jpg,15,0
MVI_39861_img00343.jpg,4,0
MVI_39811_img00476.jpg,7,0
MVI_40962_img01155.jpg,5,1
MVI_39821_img00838.jpg,12,0
MVI_40211_img01752.jpg,1,0
MVI_40161_img00355.jpg,5,1
MVI_20064_img00052.jpg,1,0
MVI_40732_img01966.jpg,1,0
MVI_63553_img00766.jpg,7,0
MVI_40991_img00825.jpg,2,0
MVI_40962_img00660.jpg,4,1
MVI_40172_img02560.jpg,1,0
MVI_40181_img00347.jpg,3,1
MVI_40181_img01432.jpg,1,0
MVI_20062_img00749.jpg,10,2
MVI_40162_img00545.jpg,7,0
MVI_63521_img00134.jpg,1,0
MVI_39781_img01728.jpg,4,1
MVI_40752_img01585.jpg,0,2
MVI_40962_img01208.jpg,3,0
MVI_40244_img01333.jpg,13,1
MVI_39781_img00702.jpg,1,0
MVI_39761_img01604.jpg,8,0
MVI_40201_img00878.jpg,17,0
MVI_41063_img00870.jpg,1,0
MVI_39811_img00788.jpg,1,0
MVI_40992_img00226.jpg,1,0
MVI_63552_img00586.jpg,9,0
MVI_40131_img00499.jpg,2,1
MVI_20034_img00653.jpg,17,3
MVI_40732_img00502.jpg,7,0
MVI_63563_img00981.jpg,1,0
MVI_40131_img00733.jpg,0,1
MVI_63563_img00795.jpg,1,1
MVI_39931_img01168.jpg,3,0
MVI_20035_img00662.jpg,1,0
MVI_20061_img00437.jpg,1,0
MVI_39861_img00732.jpg,4,1
MVI_40191_img00245.jpg,18,0
MVI_40181_img00155.jpg,2,0
MVI_40732_img01038.jpg,3,0
MVI_39821_img00286.jpg,8,0
MVI_41073_img00072.jpg,7,0
MVI_39931_img00682.jpg,0,0
MVI_20033_img00453.jpg,0,0
MVI_40162_img01607.jpg,12,1
MVI_40241_img00193.jpg,1,0
MVI_39801_img00412.jpg,2,0
MVI_20061_img00765.jpg,3,0
MVI_40211_img00001.jpg,2,0
MVI_40152_img00831.jpg,12,0
MVI_40962_img01609.jpg,3,0
MVI_41063_img00320.jpg,1,0
MVI_40871_img00131.jpg,2,0
MVI_39811_img00459.jpg,5,0
MVI_40162_img01182.jpg,13,2
MVI_40962_img01594.jpg,4,0
MVI_40131_img00971.jpg,3,0
MVI_63544_img00706.jpg,1,0
MVI_40752_img01380.jpg,6,0
MVI_39771_img00408.jpg,5,0
MVI_40963_img00550.jpg,4,0
MVI_40962_img00724.jpg,0,0
MVI_41063_img00067.jpg,1,0
MVI_40241_img00633.jpg,16,0
MVI_40752_img01838.jpg,1,0
MVI_40192_img02011.jpg,1,0
MVI_40992_img00322.jpg,2,0
MVI_40213_img00594.jpg,8,0
MVI_40152_img00629.jpg,3,0
MVI_63552_img00713.jpg,9,0
MVI_40192_img01941.jpg,2,0
MVI_40171_img00632.jpg,2,2
MVI_40963_img01545.jpg,2,0
MVI_40171_img00043.jpg,2,0
MVI_40871_img01464.jpg,1,1
MVI_40211_img00190.jpg,3,0
MVI_40161_img00374.jpg,0,1
MVI_40152_img01195.jpg,11,0
MVI_40211_img01627.jpg,4,0
MVI_63544_img01067.jpg,5,0
MVI_20064_img00190.jpg,1,0
MVI_20033_img00328.jpg,0,0
MVI_40211_img01126.jpg,3,0
MVI_20012_img00090.jpg,2,0
MVI_40241_img01682.jpg,13,2
MVI_40244_img00069.jpg,2,0
MVI_20011_img00657.jpg,1,0
MVI_40752_img00608.jpg,1,0
MVI_40172_img00265.jpg,1,0
MVI_63563_img01018.jpg,5,0
MVI_40963_img00515.jpg,2,0
MVI_40991_img00479.jpg,4,0
MVI_40751_img00906.jpg,0,1
MVI_40992_img01421.jpg,4,0
MVI_39781_img01362.jpg,4,3
MVI_20012_img00649.jpg,1,0
MVI_63552_img00513.jpg,1,0
MVI_63525_img00198.jpg,1,1
MVI_40732_img01756.jpg,7,0
MVI_40241_img00531.jpg,14,2
MVI_40751_img00767.jpg,0,1
MVI_39781_img00902.jpg,2,0
MVI_63562_img00266.jpg,7,0
MVI_40871_img00591.jpg,4,0
MVI_40162_img01064.jpg,0,1
MVI_40172_img00016.jpg,2,0
MVI_39821_img00768.jpg,7,0
MVI_40871_img00979.jpg,3,0
MVI_41063_img01298.jpg,3,0
MVI_40213_img00974.jpg,2,0
MVI_40152_img01146.jpg,9,0
MVI_20052_img00536.jpg,2,0
MVI_40871_img01539.jpg,4,0
MVI_20034_img00438.jpg,2,2
MVI_40141_img00965.jpg,13,0
MVI_39931_img00477.jpg,1,0
MVI_63544_img00074.jpg,2,0
MVI_40981_img01193.jpg,4,2
MVI_39781_img00614.jpg,5,0
MVI_39861_img00079.jpg,0,1
MVI_39931_img00125.jpg,2,0
MVI_40181_img00057.jpg,1,0
MVI_63552_img00309.jpg,5,0
MVI_40172_img00698.jpg,2,0
MVI_40752_img01775.jpg,6,1
MVI_40991_img00694.jpg,1,0
MVI_40172_img01928.jpg,3,0
MVI_40962_img00467.jpg,3,0
MVI_20034_img00514.jpg,1,0
MVI_20062_img00373.jpg,14,2
MVI_39851_img01071.jpg,0,1
MVI_40981_img00165.jpg,1,0
MVI_39761_img00656.jpg,10,0
MVI_40172_img00515.jpg,1,0
MVI_39931_img00622.jpg,2,0
MVI_40752_img00979.jpg,3,0
MVI_41063_img00670.jpg,6,0
MVI_20065_img00091.jpg,2,1
MVI_20052_img00563.jpg,1,0
MVI_20064_img00651.jpg,5,0
MVI_39781_img01676.jpg,0,1
MVI_40161_img00209.jpg,9,1
MVI_63553_img00925.jpg,1,0
MVI_40152_img00337.jpg,2,0
MVI_40963_img01687.jpg,1,0
MVI_39771_img00122.jpg,9,2
MVI_40152_img01739.jpg,11,0
MVI_40732_img00703.jpg,8,0
MVI_63525_img00226.jpg,0,1
MVI_39811_img00952.jpg,6,0
MVI_40241_img01316.jpg,2,0
MVI_63552_img00447.jpg,4,0
MVI_40732_img01509.jpg,0,1
MVI_63561_img00253.jpg,1,0
MVI_40871_img01556.jpg,4,0
MVI_20012_img00298.jpg,1,0
MVI_63553_img00106.jpg,1,0
MVI_39761_img01280.jpg,5,1
MVI_40172_img00674.jpg,1,0
MVI_40241_img00588.jpg,2,0
MVI_40131_img00574.jpg,2,1
MVI_41073_img00180.jpg,1,0
MVI_20032_img00345.jpg,1,0
MVI_40992_img01267.jpg,1,0
MVI_40192_img02193.jpg,19,1
MVI_40204_img00174.jpg,1,0
MVI_63561_img01116.jpg,1,0
MVI_40152_img00436.jpg,1,0
MVI_40992_img01255.jpg,4,0
MVI_40131_img00652.jpg,1,1
MVI_63553_img00513.jpg,1,0
MVI_39811_img00103.jpg,6,0
MVI_40213_img00051.jpg,2,0
MVI_40752_img01640.jpg,1,1
MVI_40141_img00609.jpg,1,0
MVI_20062_img00382.jpg,0,0
MVI_40172_img02487.jpg,5,0
MVI_20034_img00014.jpg,0,1
MVI_63562_img00523.jpg,1,0
MVI_40171_img00075.jpg,1,0
MVI_40152_img00333.jpg,1,0
MVI_20064_img00300.jpg,1,0
MVI_40141_img00679.jpg,16,0
MVI_63544_img00216.jpg,9,0
MVI_63521_img01429.jpg,1,0
MVI_40141_img01151.jpg,13,0
MVI_40131_img01135.jpg,2,1
MVI_20034_img00288.jpg,1,1
MVI_20065_img00260.jpg,19,1
MVI_40732_img00005.jpg,1,1
MVI_20033_img00661.jpg,2,1
MVI_39851_img00693.jpg,0,0
MVI_40962_img00140.jpg,6,0
MVI_40192_img02079.jpg,2,0
MVI_40171_img01084.jpg,1,0
MVI_40161_img01213.jpg,11,1
MVI_40192_img00333.jpg,1,0
MVI_39761_img01247.jpg,4,1
MVI_40161_img00871.jpg,8,0
MVI_39861_img00396.jpg,4,0
MVI_20011_img00294.jpg,12,1
MVI_40962_img00517.jpg,4,0
MVI_41063_img00368.jpg,6,0
MVI_40213_img01023.jpg,3,0
MVI_63553_img00953.jpg,1,0
MVI_40172_img01497.jpg,9,0
MVI_63553_img00441.jpg,0,1
MVI_40152_img01433.jpg,0,1
MVI_40192_img00110.jpg,1,0
MVI_40751_img00473.jpg,4,2
MVI_40131_img00873.jpg,1,2
MVI_40141_img00705.jpg,1,0
MVI_41063_img00776.jpg,10,0
MVI_41073_img00419.jpg,7,0
MVI_40211_img00811.jpg,1,0
MVI_40204_img00024.jpg,2,0
MVI_40241_img00756.jpg,15,2
MVI_40243_img00866.jpg,15,0
